,#image_name,norad_number,name,type,designation,lat [deg],lon [deg],height [m],t_start [UTC],t_end [UTC],range [m],ang_vel [deg/s],phase angle [deg],offset angle [deg],offset [px],TLE age [days], rho, theta, scale, sigma,RCS,Class,Shape,FirstEpoch,NEXP,Brightness,StarMag,ObjMag,EXPTimes,Counts,Albedos,PhaseCorrections,Latitude,Longitude,RaCenter,DecCenter,RollAngle,EarthAngle,SunAngle,MoonAngle,TimeDifference,Height,Diameter,Span,Width,SectMin,SectMax,Type,ObservationTime
4858,CH_PR230004_TG000401_V0300_2337.fits,25893,SL-8 R/B,ROCKET BODY,99045B,10.578,27.723,966175.0,2023-06-24T16:35:42.463Z,2023-06-24T16:35:42.505Z,595834.0,1.336,28.58,1.99,46.6,0.1984619520393881,59.0,1.3962634,5.245247267972306,15.115046152350972,10.17876019763093,Rocket Body,Cyl,1999-08-26,1,12337.963073172152,8.519,-2.593988099237867,25.0,18537859.59264941,0.1471157981820834,0.939094033516168,14.775682,24.33591,241.824096679688,-22.0601997375488,298.57974,45.76053597088676,151.4245575607084,79.86912262278436,8703.0,4.2,2.4,4.2,,4.523893421169302,11.048620352157046,Short,2023-06-24T16:35:54.962813
4859,CH_PR230004_TG000401_V0300_2557.fits,51134,STARLINK-3183,PAYLOAD,22005AG,-46.857,158.909,556333.0,2023-06-24T18:57:31.176Z,2023-06-24T18:57:31.404Z,1608824.0,0.2445,28.66,0.75,20.2,-0.2769873030995687,191.0,1.43117,5.245247267972306,14.208455551108724,13.5615,Payload,Box + 1 Pan,2022-01-24,1,5074.5164736923125,8.519,3.806370405182992,25.0,18060488.96940569,0.0622238421411372,0.9386829375030272,-38.19091,173.21033,241.824096679688,-22.0601997375488,140.65442,10.941923067498442,151.3262248621673,78.4025702797561,516.0,0.1,,8.86,3.7,0.2311,23.657,Long,2023-06-24T18:57:43.675746
4860,CH_PR230004_TG000401_V0300_2671.fits,52867,STARLINK-4126,PAYLOAD,22062AP,-40.388,140.348,553689.0,2023-06-24T20:37:12.300Z,2023-06-24T20:37:12.364Z,906472.0,0.8692,28.74,0.28,2.7,-0.4207046910617405,91.5,1.5358897,5.245247267972306,16.561227303332537,13.5615,Payload,Box + 1 Pan,2022-06-22,1,15244.71577468537,8.519,-2.035962903336962,25.0,18642575.62345575,0.2044399592653732,0.9384060233562692,-35.260437,147.6278,241.824096679688,-22.0601997375488,138.08836,9.043021297219434,151.2601615775097,77.56793644436056,367.0,0.1,,8.86,3.7,0.2311,23.657,Long,2023-06-24T20:37:24.800712
4861,CH_PR230004_TG000401_V0300_275.fits,54249,YAOGAN-34 03,PAYLOAD,22154A,31.789,50.023,1085621.0,2023-06-23T15:45:25.897Z,2023-06-23T15:45:25.993Z,1357987.0,0.5761,27.58,0.39,14.4,-0.0669429158635796,23.0,1.4660766,5.245247267972306,16.199597628482536,0.446,Payload,Box + 2 Pan,2022-11-15,1,20435.13439546964,8.519,-1.7262838726288496,25.0,18653139.902194217,12.326061638034732,0.9431436270283324,40.735283,41.84683,241.824096679688,-22.0601997375488,322.3412,32.78974711217858,152.41034984638063,92.10737708678704,220.0,0.5,,1.0,0.5,0.25,0.6332350782640924,Short,2023-06-23T15:45:38.397319
4862,CH_PR230004_TG000401_V0300_375.fits,UNIDENTIFIED,,,,,,,,,,,,,,,86.0,1.5707964,5.245247267972306,15.359361935976958,0.0,None,None,None,1,8560.709736452081,8.519,,25.0,19053200.8997047,,0.9430115177257566,-57.795174,-143.21912,241.824096679688,-22.0601997375488,157.31517,21.17576163793082,152.3776804818037,91.48754375390055,0.0,,,,,,,,2023-06-23T16:30:16.138301
4863,CH_PR230004_TG000401_V0300_67.fits,56171,BB 1,PAYLOAD,23050K,-76.49,-112.993,987721.0,2023-06-23T13:09:18.772Z,2023-06-23T13:09:18.968Z,1446291.0,0.1632,27.51,0.82,57.9,0.2015535548573811,44.0,1.1868238,5.245247267972306,16.727171131411858,12.397000000000002,Payload,Box + 1 Pan,2023-04-03,1,28106.94022628446,8.519,0.6187348720678063,25.0,18560699.54700268,0.1968753099035119,0.943550768560143,-69.102066,-84.02665,241.824096679688,-22.0601997375488,167.39824,28.212031883894426,152.51125706467585,93.23956696905988,81.0,0.3,,9.0,3.0,0.8999999999999999,29.969749486718364,Long,2023-06-23T13:09:13.789371
4864,CH_PR230004_TG000401_V0300_693.fits,UNIDENTIFIED,,,,,,,,,,,,,,,101.5,1.8675022,5.245247267972306,16.501351548090934,0.0,None,None,None,1,8349.069586179008,8.519,,25.0,18745650.10627809,,0.9423321719877008,16.926754,-38.570393,241.824096679688,-22.0601997375488,300.24213,45.16164529642209,152.21024362135333,89.78064510833629,0.0,,,,,,,,2023-06-23T20:48:52.026212
4865,CH_PR230004_TG000501_V0300_130.fits,48750,NOAA 17 DEB,DEBRIS,02032CK,-21.559,155.694,724089.0,2023-06-11T17:59:07.210Z,2023-06-11T17:59:07.454Z,3476622.0,0.2266,16.19,0.99,118.9,-12.461840205941568,178.0,1.5707964,6.35201691532547,16.545227609703076,,Payload Fragmentation Debris,,2021-03-10,1,240316.1680631447,8.519,-5.713270583438471,25.0,16851562.056890965,,0.9800463357058092,-11.901878,-176.99867,241.824096679688,-22.0601997375488,109.19874,9.33651778073547,163.75876920909246,118.48093689109376,823.0,,,,,,,,2023-06-11T17:59:19.710253
4867,CH_PR230004_TG000501_V0300_1863.fits,20578,SL-8 R/B,ROCKET BODY,90036B,-6.402,80.247,971821.0,2023-06-12T13:00:17.338Z,2023-06-12T13:00:17.386Z,716138.0,1.163,17.07,1.54,264.4,-11.078299991816069,70.0,1.5009831,6.35201691532547,16.681345277971122,14.646104951035616,Rocket Body,Cyl,1990-04-20,1,9164.767792631532,8.519,-2.2853032601467067,25.0,13020511.345316956,0.1305421854970779,0.9781735935471854,-3.1651502,75.51718,241.824096679688,-22.0601997375488,274.39963,41.2873484369286,163.0083171593021,128.69954489172576,12106.0,6.57,2.4,6.57,,4.523893421169302,16.404128617092066,Long,2023-06-12T13:00:29.837849
4868,CH_PR230004_TG000501_V0300_2147.fits,UNIDENTIFIED,,,,,,,,,,,,,,,182.0,1.5707964,6.35201691532547,18.826471830766824,0.0,None,None,None,1,201252.0870693689,8.519,,25.0,14379427.990784897,,0.9779143262482012,-8.354389,-139.10173,241.824096679688,-22.0601997375488,106.09649,6.648749152689405,162.90694561901157,130.88477671964702,0.0,,,,,,,,2023-06-12T15:25:38.758789
4869,CH_PR230004_TG000501_V0300_276.fits,UNIDENTIFIED,,,,,,,,,,,,,,,138.5,1.5358897,6.35201691532547,18.30280386304394,0.0,None,None,None,1,7138.538041621156,8.519,,25.0,16471951.533058004,,0.9798884591059838,-16.467075,159.30133,241.824096679688,-22.0601997375488,113.743996,9.877102861741342,163.69420873257974,119.45086902920994,0.0,,,,,,,,2023-06-11T19:36:55.704207
4870,CH_PR230004_TG000501_V0300_380.fits,14506,OPS 1294 (DMSP 5D-2 F7),PAYLOAD,83113A,-65.346,140.424,817133.0,2023-06-11T21:03:01.750Z,2023-06-11T21:03:03.483Z,692634.0,0.03188,16.38,1.38,29.1,-12.222160143657248,87.0,1.5358897,6.35201691532547,17.341506032212955,9.01244392498572,Payload,Cyl + 1 Pan,1983-11-18,1,218499.54751185395,8.519,-0.1218213375026149,25.0,20185091.53347405,0.0835236213629307,0.9797521613298392,-62.68418,151.5699,241.824096679688,-22.0601997375488,157.844,28.326447472154378,163.63867184315558,120.36714974566766,14450.0,6.9,1.5,6.9,,1.7671458676442586,10.499776403216032,Long,2023-06-11T21:02:50.983169
4871,CH_PR230004_TG000501_V0300_720.fits,2909,SURCAL 150B,PAYLOAD,67053J,-10.698,48.653,664112.0,2023-06-12T00:38:16.734Z,2023-06-12T00:38:17.008Z,4198270.0,0.202,16.42,0.35,319.6,-12.145881721317728,121.0,1.5358897,6.35201691532547,18.521109208656853,0.06,Payload,Box,1967-05-31,1,6294.8952845953145,8.519,3.643874771576132,25.0,16623715.671011075,102.20339989180316,0.9793959240105752,1.4432662,81.264046,241.824096679688,-22.0601997375488,95.99338,5.907514793987689,163.494375184499,122.28560768331144,20466.0,0.2,,0.2,0.2,0.04,0.0692820323027551,Short,2023-06-12T00:38:29.234101
4872,CH_PR230004_TG000501_V0300_875.fits,UNIDENTIFIED,,,,,,,,,,,,,,,26.0,1.5707964,6.35201691532547,17.120204690386306,0.0,None,None,None,1,15404.004414411263,8.519,,25.0,14065957.34513611,,0.979247918083022,-28.873846,63.397156,241.824096679688,-22.0601997375488,125.73815,15.411907860707649,163.43478364644213,123.30018712599384,0.0,,,,,,,,2023-06-12T02:08:59.796082
4873,CH_PR230008_TG000101_V0300_102.fits,4597,SL-11 R/B,ROCKET BODY,70089B,47.247,-14.563,1980022.0,2023-02-26T22:10:46.810Z,2023-02-26T22:10:47.111Z,3650464.0,0.1112,7.86,1.84,47.4,-0.2038124972314453,120.0,2.0943952,15.641009822406971,20.16778995874752,,Payload Fragmentation Debris,,1970-10-23,1,4248.827874272559,11.349,2.7375354317361484,60.0,3272766.850407677,,0.9952862191592872,57.703564,-48.93069,157.935440063477,0.937569975852966,328.0294,29.881338730549285,172.12629557432774,96.71610415171554,19119.0,,,,,,,,2023-02-26T22:11:16.810351
4874,CH_PR230008_TG000101_V0300_221.fits,39250,GONETS M 06,PAYLOAD,13048B,63.542,5.152,1511375.0,2023-02-27T01:15:51.964Z,2023-02-27T01:15:52.161Z,2506127.0,0.2868,7.85,3.03,50.4,0.1867449992829047,35.0,1.7802358,15.641009822406971,19.324228339381648,1.79827132352941,Payload,Cyl + 1 Ant,2013-09-11,1,2688.7699327317146,11.349,1.5315594154070382,60.0,3297329.446264772,0.6474331155767531,0.9953139495625488,73.313545,42.919167,157.935440063477,0.937569975852966,14.637603,31.83584811070412,172.14952600369145,95.09552021899984,3456.0,1.6,0.8,7.0,,1.5721,2.1324,Short,2023-02-27T01:16:21.964309
4875,CH_PR230008_TG000101_V0300_333.fits,10144,DELTA 1 R/B(1),ROCKET BODY,77065B,-27.634,-110.825,1706425.0,2023-02-27T03:31:55.753Z,2023-02-27T03:31:56.421Z,4595348.0,0.09375,7.83,1.93,9.1,-0.3933766827149116,35.5,2.0594885,15.641009822406971,21.48924197972054,6.047565858160351,Rocket Body,Cyl,1977-07-14,1,4874.597582022289,11.349,2.976794008382969,60.0,3483307.654377727,0.3631091712975231,0.995338530634582,-30.524542,-147.25859,157.935440063477,0.937569975852966,239.48361,17.94655721410581,172.17017542571048,93.71257062304406,16664.0,4.8,1.4,4.8,,1.5393804002589984,6.894062083902462,Long,2023-02-27T03:32:25.753263
4876,CH_PR230008_TG000101_V0300_75.fits,52084,YAOGAN-34 02,PAYLOAD,22027A,25.335,103.532,1111755.0,2023-02-26T21:43:46.060Z,2023-02-26T21:43:46.189Z,1911011.0,0.4281,7.88,1.02,15.0,0.1055900727806259,85.5,1.5009831,15.641009822406971,18.932706253638187,0.446,Payload,Box + 2 Pan,2022-03-17,1,146440.1625051049,11.349,-8.232775647848893,60.0,5395230.607175418,75.4178638771302,0.9952824004566624,22.985395,121.150536,157.935440063477,0.937569975852966,67.05776,27.72478212853997,172.12310188792338,96.7173451468731,346.0,0.5,,1.0,0.5,0.25,0.6332350782640924,Short,2023-02-26T21:44:16.059383
4877,CH_PR230008_TG000102_V0300_206.fits,7275,SL-3 R/B,ROCKET BODY,74025B,77.188,2.483,905367.0,2023-04-26T21:37:53.859Z,2023-04-26T21:37:53.978Z,1347585.0,0.4629,57.18,1.36,4.9,-0.2649266370057282,122.0,1.6057029,14.210271389038285,22.29313461846394,10.414379646650165,Rocket Body,Cyl,1974-04-24,1,5104.631826616966,11.349,-1.9183541716862536,60.0,3280997.2337108264,0.1284796313485792,0.7711236248730851,80.909706,62.158623,157.935440063477,0.937569975852966,9.03701,24.548673988229464,122.83675029777189,45.44087080611183,17899.0,3.8,2.6,3.8,,5.309291584566751,11.216192630743793,Short,2023-04-26T21:38:23.859758
4878,CH_PR230008_TG000102_V0300_292.fits,9637,COSMOS 887,PAYLOAD,76128A,-72.793,-80.329,979544.0,2023-04-27T00:07:56.691Z,2023-04-27T00:07:57.991Z,2611248.0,0.05266,57.28,0.59,16.8,0.2671641111203341,-7.0,2.5132742,14.210271389038285,22.3945672772335,9.97848366596458,Payload,Cyl,1976-12-28,1,3798.789134525389,11.349,4.269811835669149,60.0,3304370.3561664303,0.0423635650803818,0.7703891060297603,-81.71488,-172.32826,157.935440063477,0.937569975852966,187.559,18.658514205693955,122.73663083851277,44.8721364288496,16921.0,5.0,2.1,5.0,,3.463605900582747,11.0565168943276,Short,2023-04-27T00:07:27.990718
4879,CH_PR230008_TG000102_V0300_54.fits,16682,SL-8 R/B,ROCKET BODY,86030B,-74.02,67.02,807141.0,2023-04-26T15:56:43.314Z,2023-04-26T15:56:44.377Z,3567054.0,0.05892,56.94,0.05,31.5,0.1794175380278637,67.0,2.0594885,14.210271389038285,24.43502667289392,14.646104951035616,Rocket Body,Cyl,1986-04-17,1,14546.201367470274,11.349,0.7550619888420034,60.0,3459799.431394692,0.2197012978108619,0.7727866899202789,-77.03755,-109.39427,157.935440063477,0.937569975852966,181.22292,9.247470700373007,123.06385511542318,48.64878693426796,13523.0,6.57,2.4,6.57,,4.523893421169302,16.404128617092066,Long,2023-04-26T15:56:14.376874
4880,CH_PR230008_TG000103_V0300_177.fits,UNIDENTIFIED,,,,,,,,,,,,,,,87.0,0.94247776,14.63266426572162,28.66330879383411,0.0,None,None,None,1,37469.82863993978,11.349,,60.0,3222667.848923267,,0.9337385771790656,34.119713,-116.98526,157.935440063477,0.937569975852966,306.02426,5.633012838286272,150.166779024028,31.05650142220776,0.0,,,,,,,,2024-01-31T02:15:19.356334
4881,CH_PR230008_TG000103_V0300_239.fits,UNIDENTIFIED,,,,,,,,,,,,,,,145.5,0.34906584,14.63266426572162,27.605875459631385,0.0,None,None,None,1,25588.966277070173,11.349,,60.0,3917803.756603744,,0.9340302333207462,32.736168,-142.03062,157.935440063477,0.937569975852966,304.63358,4.4495658954648585,150.23402952059274,31.81060631464389,0.0,,,,,,,,2024-01-31T03:54:22.109291
4882,CH_PR230008_TG000201_V0300_300.fits,46718,STARLINK-1821,PAYLOAD,20073BA,30.329,172.092,548225.0,2023-03-19T17:06:50.742Z,2023-03-19T17:06:50.880Z,1818895.0,0.4004,20.7,0.64,2.2,0.1586405308768265,29.5,1.6057029,15.075935069362236,22.054985918847223,13.5615,Payload,Box + 1 Pan,2020-10-26,1,8689.538525332744,11.349,-2.327754046948065,60.0,3268100.561722008,0.2117302564135141,0.9677286436247692,30.501638,-170.90854,157.935440063477,0.937569975852966,58.572582,11.57696415188886,159.30214887878896,164.6456588812517,874.0,0.1,,8.86,3.7,0.2311,23.657,Long,2023-03-19T17:07:20.741319
4883,CH_PR230008_TG000201_V0300_302.fits,28480,CZ-2C R/B,ROCKET BODY,04046B,41.393,163.204,710864.0,2023-03-19T17:08:50.796Z,2023-03-19T17:08:50.954Z,2339689.0,0.3508,20.7,1.85,13.2,-0.1839143439042607,43.5,1.6406095,15.075935069362236,23.30405688558057,26.04773008907637,Rocket Body,Cyl,2004-11-18,1,33530.41259633883,11.349,-5.404411141019903,60.0,3227264.0273993434,0.6244416411680149,0.9677253800408252,37.655956,-172.92262,157.935440063477,0.937569975852966,51.5423,12.647187226442169,159.30109079173852,164.55308108815868,6695.0,8.4,3.3,8.4,,8.55298599939821,29.00951515461611,Long,2023-03-19T17:09:20.796341
4884,CH_PR230008_TG000201_V0300_430.fits,36288,CZ-3C R/B,ROCKET BODY,10001B,2.773,24.062,8997264.0,2023-03-19T19:24:54.579Z,2023-03-19T19:24:55.795Z,11617072.0,0.04679,20.76,1.31,14.2,-0.3874610149115668,7.0,1.8151424,15.075935069362236,22.08767196873002,32.7511034136736,Rocket Body,Cyl + 1 Nozzle,2010-01-16,1,17470.015106382787,11.349,1.266755348670774,60.0,3234421.5451712925,0.8492050751057986,0.9674714732928976,6.410079,-19.630552,157.935440063477,0.937569975852966,276.39334,42.479321880987456,159.21892953663885,165.69747171684588,4810.0,12.4,3.0,12.38,,7.0685834705770345,37.86561596330522,Long,2023-03-19T19:25:24.579284
4885,CH_PR230008_TG000201_V0300_457.fits,55647,STARLINK-5510,PAYLOAD,23021V,-34.131,141.004,370040.0,2023-03-19T20:05:55.720Z,2023-03-19T20:05:55.802Z,1264001.0,0.6709,20.78,2.66,21.3,-0.407728907032335,73.5,1.9896753,15.075935069362236,66.48096344455963,13.5615,Payload,Box + 1 Pan,2023-02-22,1,94238.0784763817,11.349,-8.41882239691683,60.0,5196615.22556628,1.168932543233035,0.9673751544137148,-36.87296,155.38976,157.935440063477,0.937569975852966,129.31499,2.0562400117788284,159.18784299266582,166.72364989591657,25.0,0.1,,8.86,3.7,0.2311,23.657,Long,2023-03-19T20:06:25.720261
4887,CH_PR230008_TG000201_V0300_475.fits,28986,METEOR 2-6 DEB,DEBRIS,80073C,31.209,107.179,803996.0,2023-03-19T20:23:56.222Z,2023-03-19T20:23:56.454Z,3506605.0,0.2387,20.82,0.76,2.2,1.6340072029015436,79.0,1.6057029,15.075935069362236,22.26029489923297,,Payload Fragmentation Debris,,2006-03-24,1,7957.996901121916,11.349,-0.5584070481270942,60.0,3622453.102860413,,0.967338992002244,28.071207,140.27975,157.935440063477,0.937569975852966,60.970287,9.433986788615426,159.17618316635935,165.68279203323567,6204.0,,,,,,,,2023-03-19T20:24:26.222269
4888,CH_PR230008_TG000201_V0300_506.fits,3131,SL-8 R/B,ROCKET BODY,68011B,36.879,-26.025,1205703.0,2023-03-19T20:54:57.084Z,2023-03-19T20:54:57.162Z,1191712.0,0.7079,20.85,0.12,18.4,0.0840256078197338,149.0,1.5707964,15.075935069362236,21.02694163632039,10.17876019763093,Rocket Body,Cyl,1968-02-20,1,8496.55535896568,11.349,-3.7060287063698105,60.0,3256753.429909792,0.2101618909108339,0.9672913820111126,38.378735,-36.51813,157.935440063477,0.937569975852966,310.97467,43.291921808266935,159.1608418100839,165.71035516532385,20116.0,4.2,2.4,4.2,,4.523893421169302,11.048620352157046,Short,2023-03-19T20:55:27.084257
4889,CH_PR230008_TG000201_V0300_529.fits,51823,CZ-4C R/B,ROCKET BODY,22018B,-80.127,97.644,560252.0,2023-03-19T21:33:58.169Z,2023-03-19T21:33:58.300Z,1719743.0,0.4222,20.86,1.08,1.0,-0.2146158110895679,71.0,1.5358897,15.075935069362236,91.1400328691667,7.675696250883262,Rocket Body,Cyl,2022-02-27,1,22976.16005152685,11.349,-4.653415224438458,60.0,3596057.388480688,0.8478000554324429,0.9672050648876448,-74.34198,158.09756,157.935440063477,0.937569975852966,169.75963,10.39039136775718,159.13305534618135,167.54871991915925,385.0,1.92,2.9,2.9,,5.568,8.638939283271009,Short,2023-03-19T21:34:28.169235
4890,CH_PR230008_TG000201_V0300_553.fits,38730,TIANLIAN 1-03,PAYLOAD,12040A,2.663,20.461,35794175.0,2023-03-19T21:57:58.837Z,2023-03-19T21:58:04.171Z,43767775.0,0.01083,20.86,0.63,28.1,-0.3414506930019124,137.0,1.2740903,15.075935069362236,21.41816404896057,19.1434,Payload,Box + 2 Pan + 1 Dish,2012-07-25,1,3985.642105418089,11.349,8.72958915775623,60.0,3381020.9103916804,1.0420966566453551,0.9671512090586524,10.655723,119.62212,157.935440063477,0.937569975852966,78.55745,6.045542498580147,159.11573643704455,166.3604678169298,3889.0,6.0,,18.1,1.7,2.89,37.016250970636,Long,2023-03-19T21:58:28.837226
4891,CH_PR230008_TG000201_V0300_90.fits,53714,STARLINK-4688,PAYLOAD,22107Q,-24.563,-115.457,547236.0,2023-03-19T13:32:44.791Z,2023-03-19T13:32:44.827Z,513002.0,1.556,20.55,2.89,64.9,-0.0936762672707338,148.0,1.6755161,15.075935069362236,39.75397079215588,13.5615,Payload,Box + 1 Pan,2022-09-12,1,28341.03907280373,11.349,-8.683287703105474,60.0,3258159.242900941,0.2140302014877858,0.9681485555841404,-28.546751,-108.02355,157.935440063477,0.937569975852966,120.15759,2.137106750515386,159.4387228717803,164.3253711973147,188.0,0.1,,8.86,3.7,0.2311,23.657,Long,2023-03-19T13:33:14.791411
4892,CH_PR230008_TG000202_V0300_107.fits,26387,SL-8 R/B,ROCKET BODY,00033D,-81.204,-49.972,703929.0,2023-04-08T01:18:46.996Z,2023-04-08T01:18:47.196Z,2468965.0,0.2758,39.05,0.98,27.4,-0.4247508981052652,12.0,1.5707964,14.847128532315638,21.452519915157207,13.571680263507906,Rocket Body,Cyl,2000-06-28,1,5900.495572450392,11.349,-0.6388132264828776,60.0,3272291.155254457,0.1983684360994284,0.8883581872683144,-80.35576,128.95676,157.935440063477,0.937569975852966,181.00908,13.702911332954685,140.96090520141306,60.56838990704434,8319.0,6.0,2.4,6.0,,4.523893421169302,15.093893191820952,Long,2023-04-08T01:19:16.995699
4893,CH_PR230008_TG000202_V0300_211.fits,16139,COSMOS 1691,PAYLOAD,85094B,41.815,-131.464,1418930.0,2023-04-08T03:57:51.414Z,2023-04-08T03:57:51.670Z,1251124.0,0.1456,39.15,2.56,78.2,0.0841765530850332,94.5,2.216568,14.847128532315638,21.94022517041125,1.2566370614359172,Payload,Cyl,1985-10-09,1,7602.711798367075,11.349,0.3189962516094802,60.0,3267122.896045637,0.3750408894025929,0.8877900574082256,45.24319,-140.37343,157.935440063477,0.937569975852966,325.38834,54.68579940632455,140.85765742385584,63.12802770290256,13695.0,1.6,0.8,1.6,,0.5026548245743669,1.3751588536121522,Short,2023-04-08T03:58:21.413643
4894,CH_PR230008_TG000202_V0300_408.fits,10520,COSMOS 968,PAYLOAD,77119A,74.061,-118.748,796487.0,2023-04-08T08:38:59.222Z,2023-04-08T08:38:59.327Z,1106644.0,0.5272,39.34,2.15,43.3,-0.1221193081563991,104.0,1.5009831,14.847128532315638,21.65367904669052,6.283185307179586,Payload,Cyl + 2 Pan,1977-12-16,1,3421.888902363989,11.349,-0.7996114485927173,60.0,3407751.08976425,0.0918006663003019,0.8867418924488218,75.26329,-72.207794,157.935440063477,0.937569975852966,14.643721,22.7428307126352,140.66776880234158,64.84665635894225,16549.0,3.0,2.0,3.0,,3.141592653589793,6.772710269979764,Short,2023-04-08T08:39:29.221560
4896,CH_PR230009_TG000201_V0300_678.fits,27432,CZ-4B R/B,ROCKET BODY,02024C,-64.398,57.756,892525.0,2023-01-24T02:27:35.347Z,2023-01-24T02:27:35.408Z,893406.0,0.9092,32.83,2.45,58.7,-0.6098477283026124,49.0,1.6406095,1.0,29.387807589175765,14.535992128527294,Rocket Body,Cyl,2002-05-15,1,24840.201764142366,9.277,-4.410032310672044,55.0,20369743.641392305,0.3226368443894957,0.920053602684038,-67.21347,73.632576,129.688583374023,-13.2566900253296,157.43878,29.643243311984424,147.15144197439992,140.89127029501358,7559.0,4.932,2.9,4.932,,6.60519855417254,15.754324351746826,Short,2023-01-24T02:28:02.846759
4897,CH_PR230009_TG000401_V0300_29.fits,21820,SL-14 R/B,ROCKET BODY,91086B,71.19,39.583,2724948.0,2023-01-22T23:08:59.813Z,2023-01-22T23:08:59.959Z,2470042.0,0.2693,29.22,0.61,22.7,0.0249415990833196,88.0,2.2340214,1.0,25.314030870499487,7.351326809400117,Rocket Body,Cyl,1991-12-18,1,10075.69237959153,9.769,0.3077902339743712,60.0,14219733.588808382,0.5717462062502743,0.9364682692799532,81.12301,36.07391,148.643280029297,40.3880500793457,359.04,71.83363054943489,150.8016984246346,159.92637901654956,11358.0,2.7,2.4,2.7,,4.523893421169302,7.902911595488013,Short,2023-01-22T23:09:29.813329
4898,CH_PR230010_TG000101_V0300_363.fits,44963,STARLINK-1085,PAYLOAD,20001BB,12.011,2.264,511546.0,2022-09-10T05:08:54.121Z,2022-09-10T05:08:54.203Z,1185562.0,0.6719,38.15,0.6,73.2,0.0301257587082022,83.0,1.5009831,12.427283069483254,19.008855423952483,13.5615,Payload,Box + 1 Pan,2020-01-13,1,17431.77793008114,9.61,-3.2532326672066034,60.0,16505475.167877594,0.3223243148786083,0.8930991134812301,18.659935,10.029682,343.572387695313,-43.0102195739746,77.87144,7.635477495705044,141.83163580910818,32.58501652877235,971.0,0.1,,8.86,3.7,0.2311,23.657,Long,2022-09-10T05:09:24.120666
4899,CH_PR230010_TG000101_V0300_373.fits,52687,STARLINK-3981,PAYLOAD,22053AH,30.031,-166.364,541332.0,2022-09-10T05:43:55.093Z,2022-09-10T05:43:55.222Z,806608.0,0.4285,38.17,0.54,55.0,0.3221538551277217,154.0,1.5707964,12.427283069483254,19.075079708803543,13.5615,Payload,Box + 1 Pan,2022-05-24,1,34770.256176470364,9.61,-3.95801665362401,60.0,15839329.700010102,0.1977894375148198,0.8930376387433292,33.087475,-170.55243,343.572387695313,-43.0102195739746,301.52008,7.324001778458357,141.82023793421376,32.68795911895031,109.0,0.1,,8.86,3.7,0.2311,23.657,Long,2022-09-10T05:44:25.093646
4900,CH_PR230010_TG000101_V0300_442.fits,49010,CZ-4C R/B,ROCKET BODY,21062C,4.05,177.222,807204.0,2022-09-10T07:25:57.928Z,2022-09-10T07:25:58.164Z,2564988.0,0.2342,38.2,1.45,9.2,-0.2054652390891973,167.5,1.5184364,12.427283069483254,17.477045151313444,7.675696250883262,Rocket Body,Cyl,2021-07-05,1,9460.718740103752,9.61,0.8079497875224142,60.0,15852841.762687376,0.5251767583981469,0.8928631795209478,21.681631,161.83414,343.572387695313,-43.0102195739746,291.76425,15.18928307322762,141.78790758301855,33.450732438632656,432.0,1.92,2.9,2.9,,5.568,8.638939283271009,Short,2022-09-10T07:26:27.927626
4901,CH_PR230010_TG000101_V0300_618.fits,52605,STARLINK-4000,PAYLOAD,22052H,21.117,95.238,539097.0,2022-09-10T12:20:06.096Z,2022-09-10T12:20:06.175Z,1146000.0,0.6981,38.3,0.89,24.0,-0.0693854648220259,63.0,1.6406095,12.427283069483254,18.753383641745543,13.5615,Payload,Box + 1 Pan,2022-05-20,1,8505.336689933867,9.61,-1.6194505798861982,60.0,16098060.210587826,0.1566739323813406,0.892347441676247,30.818909,89.94631,343.572387695313,-43.0102195739746,299.7218,9.32506917608357,141.69246750416764,34.98956540913576,113.0,0.1,,8.86,3.7,0.2311,23.657,Long,2022-09-10T12:20:36.096530
4902,CH_PR230010_TG000101_V0300_75.fits,43247,CZ-3B R/B,ROCKET BODY,18029C,-40.627,58.406,7908021.0,2022-09-09T22:26:42.955Z,2022-09-09T22:26:44.140Z,12350507.0,0.04665,38.07,0.27,30.1,-0.6709619229692926,165.0,1.5358897,12.427283069483254,18.537644230679795,32.70397952386975,Rocket Body,Cyl + 1 Nozzle,2018-03-29,1,15835.114111628593,9.61,3.552927697268899,60.0,15829480.542168109,0.9531693515897494,0.8937966073731057,-5.390322,114.141556,343.572387695313,-43.0102195739746,97.9393,22.554857713324004,141.96115910609865,31.271905481119727,1625.0,12.38,3.0,12.38,,7.0685834705770345,37.806672324875606,Long,2022-09-09T22:27:12.954820
4903,CH_PR230011_TG000102_V0300_189.fits,29522,DMSP 5D-3 F17 (USA 191),PAYLOAD,06050A,5.357,-159.956,853356.0,2022-11-30T05:04:48.601Z,2022-11-30T05:04:48.755Z,1251478.0,0.3659,36.23,1.56,19.0,-0.1404473182298673,142.0,1.7627826,13.618005230254283,20.99049794014528,6.714533333333333,Payload,Box + 1 Pan,2006-11-04,1,12716.295335026303,9.85,-1.0532699913240169,60.0,14198992.975044278,0.2655231978437517,0.9032900471582817,1.8654428,-165.62154,65.4695816040039,57.8171997070312,267.5788,26.95362012129384,143.76313055084177,102.6628121233071,5870.0,4.4,,6.6,1.2,1.44,9.716766565633089,Long,2022-11-30T05:05:18.601071
